======================================================================
              Evolutionary Snake AI - Training
======================================================================

Configuration:
  Grid: 8x8
  Population: 2000
  Generations: 5000
  Games per evaluation: 3
  Network growth: ENABLED
    Start: 1 layers, 16-24 neurons each
    Growth threshold: score >= 4
    Plateau detection: 500 generations
  Mutation rate: 0.2
  Crossover rate: 0.7

Random seed: 1768933024

Gen  594 | Best Fitness: 25280.60 | Avg Fitness:  7192.69 | Best Score:  34
Gen  595 | Best Fitness: 25978.60 | Avg Fitness:  7291.83 | Best Score:  34
Gen  596 | Best Fitness: 24131.80 | Avg Fitness:  7351.21 | Best Score:  34
Gen  597 | Best Fitness: 25914.30 | Avg Fitness:  7607.43 | Best Score:  34
Gen  598 | Best Fitness: 25249.40 | Avg Fitness:  7489.78 | Best Score:  34
Gen  599 | Best Fitness: 25315.30 | Avg Fitness:  7383.97 | Best Score:  34
Gen  600 | Best Fitness: 24688.10 | Avg Fitness:  7140.44 | Best Score:  34
  -> Saved checkpoint to best_agent.json
  -> Gen 600 completed in 0.24s | Networks: min=16 max=80 avg=65
Gen  601 | Best Fitness: 26427.30 | Avg Fitness:  7056.12 | Best Score:  34
Gen  602 | Best Fitness: 24738.30 | Avg Fitness:  7365.51 | Best Score:  34
Gen  603 | Best Fitness: 26095.60 | Avg Fitness:  7291.35 | Best Score:  34
Gen  604 | Best Fitness: 24767.30 | Avg Fitness:  7488.69 | Best Score:  34
Gen  605 | Best Fitness: 27606.90 | Avg Fitness:  7035.61 | Best Score:  34
Gen  606 | Best Fitness: 26489.60 | Avg Fitness:  7132.69 | Best Score:  34
Gen  607 | Best Fitness: 27084.70 | Avg Fitness:  7712.65 | Best Score:  34
Gen  608 | Best Fitness: 25865.10 | Avg Fitness:  7958.15 | Best Score:  34
Gen  609 | Best Fitness: 25889.60 | Avg Fitness:  8210.92 | Best Score:  34
Gen  610 | Best Fitness: 25922.00 | Avg Fitness:  8621.23 | Best Score:  34
Gen  611 | Best Fitness: 25887.60 | Avg Fitness:  8886.12 | Best Score:  34
  *** NEW RECORD: 35 (was 34) | Seed: 1773574024 ***
Gen  612 | Best Fitness: 26663.10 | Avg Fitness:  9011.36 | Best Score:  35
Gen  613 | Best Fitness: 25840.90 | Avg Fitness:  8797.40 | Best Score:  35
Gen  614 | Best Fitness: 25962.70 | Avg Fitness:  9069.40 | Best Score:  35
Gen  615 | Best Fitness: 26527.20 | Avg Fitness:  9239.12 | Best Score:  35
Gen  616 | Best Fitness: 27097.20 | Avg Fitness:  8791.27 | Best Score:  35
Gen  617 | Best Fitness: 27773.50 | Avg Fitness:  8770.31 | Best Score:  35
Gen  618 | Best Fitness: 25851.10 | Avg Fitness:  8839.20 | Best Score:  35
Gen  619 | Best Fitness: 27620.60 | Avg Fitness:  9024.08 | Best Score:  35
Gen  620 | Best Fitness: 27296.20 | Avg Fitness:  8970.38 | Best Score:  35
Gen  621 | Best Fitness: 26528.20 | Avg Fitness:  8904.87 | Best Score:  35
Gen  622 | Best Fitness: 27328.40 | Avg Fitness:  8861.76 | Best Score:  35
Gen  623 | Best Fitness: 25891.70 | Avg Fitness:  8747.28 | Best Score:  35
Gen  624 | Best Fitness: 24768.80 | Avg Fitness:  8970.36 | Best Score:  35
Gen  625 | Best Fitness: 27091.40 | Avg Fitness:  8583.97 | Best Score:  35
Gen  626 | Best Fitness: 26432.20 | Avg Fitness:  8457.07 | Best Score:  35
Gen  627 | Best Fitness: 27022.20 | Avg Fitness:  8262.48 | Best Score:  35
Gen  628 | Best Fitness: 25302.40 | Avg Fitness:  8434.19 | Best Score:  35
Gen  629 | Best Fitness: 25504.60 | Avg Fitness:  8581.80 | Best Score:  35
Gen  630 | Best Fitness: 26417.20 | Avg Fitness:  8357.28 | Best Score:  35
Gen  631 | Best Fitness: 27041.10 | Avg Fitness:  8279.33 | Best Score:  35
Gen  632 | Best Fitness: 25849.10 | Avg Fitness:  8222.47 | Best Score:  35
Gen  633 | Best Fitness: 25836.80 | Avg Fitness:  8170.33 | Best Score:  35
Gen  634 | Best Fitness: 26746.10 | Avg Fitness:  8425.83 | Best Score:  35
Gen  635 | Best Fitness: 25356.50 | Avg Fitness:  8400.33 | Best Score:  35
Gen  636 | Best Fitness: 27041.10 | Avg Fitness:  8671.56 | Best Score:  35
Gen  637 | Best Fitness: 27060.20 | Avg Fitness:  8392.23 | Best Score:  35
Gen  638 | Best Fitness: 27665.70 | Avg Fitness:  8430.60 | Best Score:  35
Gen  639 | Best Fitness: 25832.50 | Avg Fitness:  8468.94 | Best Score:  35
Gen  640 | Best Fitness: 26070.10 | Avg Fitness:  8578.00 | Best Score:  35
Gen  641 | Best Fitness: 28247.60 | Avg Fitness:  8392.31 | Best Score:  35
Gen  642 | Best Fitness: 26426.20 | Avg Fitness:  8485.51 | Best Score:  35
Gen  643 | Best Fitness: 25908.00 | Avg Fitness:  8231.10 | Best Score:  35
Gen  644 | Best Fitness: 27034.80 | Avg Fitness:  8443.75 | Best Score:  35
Gen  645 | Best Fitness: 27751.00 | Avg Fitness:  8554.76 | Best Score:  35
Gen  646 | Best Fitness: 30093.00 | Avg Fitness:  8731.98 | Best Score:  35
Gen  647 | Best Fitness: 27035.40 | Avg Fitness:  8765.83 | Best Score:  35
Gen  648 | Best Fitness: 27200.10 | Avg Fitness:  8487.97 | Best Score:  35
Gen  649 | Best Fitness: 30276.50 | Avg Fitness:  9087.12 | Best Score:  35
Gen  650 | Best Fitness: 27780.70 | Avg Fitness:  9342.57 | Best Score:  35
  -> Gen 650 completed in 0.28s | Networks: min=16 max=80 avg=65
Gen  651 | Best Fitness: 28830.80 | Avg Fitness:  9591.84 | Best Score:  35
Gen  652 | Best Fitness: 26662.80 | Avg Fitness:  9465.37 | Best Score:  35
Gen  653 | Best Fitness: 27663.40 | Avg Fitness:  9664.21 | Best Score:  35
Gen  654 | Best Fitness: 28449.50 | Avg Fitness:  9384.83 | Best Score:  35
Gen  655 | Best Fitness: 27051.60 | Avg Fitness:  9403.38 | Best Score:  35
Gen  656 | Best Fitness: 27097.30 | Avg Fitness:  9482.81 | Best Score:  35
Gen  657 | Best Fitness: 27802.70 | Avg Fitness:  9562.43 | Best Score:  35
Gen  658 | Best Fitness: 27259.90 | Avg Fitness:  9293.08 | Best Score:  35
Gen  659 | Best Fitness: 27680.20 | Avg Fitness:  9222.65 | Best Score:  35
Gen  660 | Best Fitness: 26536.10 | Avg Fitness:  8936.16 | Best Score:  35
Gen  661 | Best Fitness: 27685.90 | Avg Fitness:  9127.52 | Best Score:  35
  *** NEW RECORD: 36 (was 35) | Seed: 1780383024 ***
Gen  662 | Best Fitness: 27041.30 | Avg Fitness:  8755.75 | Best Score:  36
Gen  663 | Best Fitness: 29511.60 | Avg Fitness:  9050.78 | Best Score:  36
Gen  664 | Best Fitness: 28908.80 | Avg Fitness:  8577.18 | Best Score:  36
Gen  665 | Best Fitness: 27746.00 | Avg Fitness:  9021.72 | Best Score:  36
Gen  666 | Best Fitness: 26429.70 | Avg Fitness:  8806.04 | Best Score:  36
Gen  667 | Best Fitness: 27877.00 | Avg Fitness:  8825.72 | Best Score:  36
Gen  668 | Best Fitness: 26471.30 | Avg Fitness:  8476.28 | Best Score:  36
Gen  669 | Best Fitness: 31387.30 | Avg Fitness:  8141.07 | Best Score:  36
Gen  670 | Best Fitness: 28209.90 | Avg Fitness:  8057.47 | Best Score:  36
Gen  671 | Best Fitness: 28821.70 | Avg Fitness:  8309.47 | Best Score:  36
Gen  672 | Best Fitness: 27735.80 | Avg Fitness:  8833.13 | Best Score:  36
Gen  673 | Best Fitness: 27626.90 | Avg Fitness:  8707.14 | Best Score:  36
Gen  674 | Best Fitness: 28834.70 | Avg Fitness:  8173.54 | Best Score:  36
Gen  675 | Best Fitness: 27731.30 | Avg Fitness:  7977.64 | Best Score:  36
Gen  676 | Best Fitness: 27665.80 | Avg Fitness:  8494.89 | Best Score:  36
Gen  677 | Best Fitness: 29456.30 | Avg Fitness:  8320.54 | Best Score:  36
Gen  678 | Best Fitness: 29574.70 | Avg Fitness:  8719.09 | Best Score:  36
Gen  679 | Best Fitness: 28466.50 | Avg Fitness:  9031.45 | Best Score:  36
Gen  680 | Best Fitness: 28214.80 | Avg Fitness:  8352.68 | Best Score:  36
Gen  681 | Best Fitness: 27060.20 | Avg Fitness:  8304.23 | Best Score:  36
Gen  682 | Best Fitness: 28355.80 | Avg Fitness:  7969.01 | Best Score:  36
Gen  683 | Best Fitness: 28221.00 | Avg Fitness:  8122.40 | Best Score:  36
Gen  684 | Best Fitness: 27673.50 | Avg Fitness:  8336.15 | Best Score:  36
Gen  685 | Best Fitness: 27189.00 | Avg Fitness:  8094.11 | Best Score:  36
Gen  686 | Best Fitness: 26465.70 | Avg Fitness:  7963.63 | Best Score:  36
Gen  687 | Best Fitness: 27022.20 | Avg Fitness:  7713.07 | Best Score:  36
Gen  688 | Best Fitness: 28238.50 | Avg Fitness:  8022.18 | Best Score:  36
Gen  689 | Best Fitness: 30165.70 | Avg Fitness:  7873.05 | Best Score:  36
Gen  690 | Best Fitness: 28295.50 | Avg Fitness:  8156.02 | Best Score:  36
Gen  691 | Best Fitness: 27671.60 | Avg Fitness:  8056.38 | Best Score:  36
Gen  692 | Best Fitness: 27668.50 | Avg Fitness:  8502.33 | Best Score:  36
Gen  693 | Best Fitness: 28900.00 | Avg Fitness:  8179.91 | Best Score:  36
Gen  694 | Best Fitness: 26714.80 | Avg Fitness:  8217.82 | Best Score:  36
Gen  695 | Best Fitness: 27784.80 | Avg Fitness:  8281.13 | Best Score:  36
Gen  696 | Best Fitness: 27097.10 | Avg Fitness:  8247.14 | Best Score:  36
Gen  697 | Best Fitness: 27029.60 | Avg Fitness:  8305.50 | Best Score:  36
Gen  698 | Best Fitness: 27619.80 | Avg Fitness:  8147.13 | Best Score:  36
Gen  699 | Best Fitness: 28343.60 | Avg Fitness:  7759.09 | Best Score:  36
Gen  700 | Best Fitness: 27176.20 | Avg Fitness:  7461.29 | Best Score:  36
  -> Saved checkpoint to best_agent.json
  -> Gen 700 completed in 0.24s | Networks: min=16 max=80 avg=65
Gen  701 | Best Fitness: 27664.90 | Avg Fitness:  7598.67 | Best Score:  36
Gen  702 | Best Fitness: 27623.50 | Avg Fitness:  7826.82 | Best Score:  36
Gen  703 | Best Fitness: 28454.50 | Avg Fitness:  7623.39 | Best Score:  36
Gen  704 | Best Fitness: 27630.90 | Avg Fitness:  8138.49 | Best Score:  36
Gen  705 | Best Fitness: 28248.50 | Avg Fitness:  8343.38 | Best Score:  36
Gen  706 | Best Fitness: 27778.30 | Avg Fitness:  8081.18 | Best Score:  36
Gen  707 | Best Fitness: 26458.50 | Avg Fitness:  7695.44 | Best Score:  36
Gen  708 | Best Fitness: 29443.00 | Avg Fitness:  7784.09 | Best Score:  36
Gen  709 | Best Fitness: 28242.50 | Avg Fitness:  7705.25 | Best Score:  36
Gen  710 | Best Fitness: 28531.40 | Avg Fitness:  7642.12 | Best Score:  36
Gen  711 | Best Fitness: 27027.10 | Avg Fitness:  8081.93 | Best Score:  36
Gen  712 | Best Fitness: 27103.50 | Avg Fitness:  8195.29 | Best Score:  36
Gen  713 | Best Fitness: 28377.40 | Avg Fitness:  8378.44 | Best Score:  36
Gen  714 | Best Fitness: 28377.40 | Avg Fitness:  8251.43 | Best Score:  36
Gen  715 | Best Fitness: 28377.40 | Avg Fitness:  8152.32 | Best Score:  36
Gen  716 | Best Fitness: 28377.40 | Avg Fitness:  8326.83 | Best Score:  36
Gen  717 | Best Fitness: 28916.20 | Avg Fitness:  8157.67 | Best Score:  36
Gen  718 | Best Fitness: 29465.20 | Avg Fitness:  8055.28 | Best Score:  36
Gen  719 | Best Fitness: 29514.90 | Avg Fitness:  8094.14 | Best Score:  36
Gen  720 | Best Fitness: 27039.20 | Avg Fitness:  7939.73 | Best Score:  36
Gen  721 | Best Fitness: 27627.70 | Avg Fitness:  8096.45 | Best Score:  36
Gen  722 | Best Fitness: 28259.40 | Avg Fitness:  8111.11 | Best Score:  36
Gen  723 | Best Fitness: 27692.50 | Avg Fitness:  7954.20 | Best Score:  36
Gen  724 | Best Fitness: 28260.50 | Avg Fitness:  7797.57 | Best Score:  36
Gen  725 | Best Fitness: 29525.40 | Avg Fitness:  7659.65 | Best Score:  36
Gen  726 | Best Fitness: 27387.30 | Avg Fitness:  8145.28 | Best Score:  36
Gen  727 | Best Fitness: 28264.50 | Avg Fitness:  7973.80 | Best Score:  36
Gen  728 | Best Fitness: 28246.70 | Avg Fitness:  7943.66 | Best Score:  36
Gen  729 | Best Fitness: 29493.80 | Avg Fitness:  7847.57 | Best Score:  36
Gen  730 | Best Fitness: 27073.00 | Avg Fitness:  7643.03 | Best Score:  36
Gen  731 | Best Fitness: 27010.80 | Avg Fitness:  7845.47 | Best Score:  36
Gen  732 | Best Fitness: 30286.80 | Avg Fitness:  7754.35 | Best Score:  36
Gen  733 | Best Fitness: 27846.30 | Avg Fitness:  7900.08 | Best Score:  36
Gen  734 | Best Fitness: 26494.70 | Avg Fitness:  7660.98 | Best Score:  36
Gen  735 | Best Fitness: 29532.10 | Avg Fitness:  7630.48 | Best Score:  36
Gen  736 | Best Fitness: 28320.30 | Avg Fitness:  7741.45 | Best Score:  36
Gen  737 | Best Fitness: 28251.80 | Avg Fitness:  7769.23 | Best Score:  36
Gen  738 | Best Fitness: 27792.20 | Avg Fitness:  7638.99 | Best Score:  36
Gen  739 | Best Fitness: 27607.40 | Avg Fitness:  7456.27 | Best Score:  36
Gen  740 | Best Fitness: 27622.70 | Avg Fitness:  7592.05 | Best Score:  36
Gen  741 | Best Fitness: 27627.80 | Avg Fitness:  7904.37 | Best Score:  36
Gen  742 | Best Fitness: 28308.60 | Avg Fitness:  7997.39 | Best Score:  36
Gen  743 | Best Fitness: 27757.60 | Avg Fitness:  7849.02 | Best Score:  36
Gen  744 | Best Fitness: 28595.50 | Avg Fitness:  7838.82 | Best Score:  36
Gen  745 | Best Fitness: 27136.60 | Avg Fitness:  7806.61 | Best Score:  36
Gen  746 | Best Fitness: 26541.90 | Avg Fitness:  7732.79 | Best Score:  36
Gen  747 | Best Fitness: 27084.50 | Avg Fitness:  7356.63 | Best Score:  36
Gen  748 | Best Fitness: 28230.90 | Avg Fitness:  7428.24 | Best Score:  36
Gen  749 | Best Fitness: 25895.40 | Avg Fitness:  7427.28 | Best Score:  36
Gen  750 | Best Fitness: 27132.20 | Avg Fitness:  7547.64 | Best Score:  36
  -> Gen 750 completed in 0.23s | Networks: min=16 max=80 avg=65
Gen  751 | Best Fitness: 28845.20 | Avg Fitness:  7649.97 | Best Score:  36
Gen  752 | Best Fitness: 28313.90 | Avg Fitness:  7823.87 | Best Score:  36
Gen  753 | Best Fitness: 27749.00 | Avg Fitness:  7779.55 | Best Score:  36
Gen  754 | Best Fitness: 27636.20 | Avg Fitness:  7705.96 | Best Score:  36
Gen  755 | Best Fitness: 27700.70 | Avg Fitness:  7768.70 | Best Score:  36
Gen  756 | Best Fitness: 30810.20 | Avg Fitness:  7982.13 | Best Score:  36
Gen  757 | Best Fitness: 28830.00 | Avg Fitness:  7775.21 | Best Score:  36
Gen  758 | Best Fitness: 27665.00 | Avg Fitness:  8071.86 | Best Score:  36
Gen  759 | Best Fitness: 26424.90 | Avg Fitness:  7782.76 | Best Score:  36
Gen  760 | Best Fitness: 27664.20 | Avg Fitness:  8154.56 | Best Score:  36
Gen  761 | Best Fitness: 28888.40 | Avg Fitness:  8220.14 | Best Score:  36
Gen  762 | Best Fitness: 28983.60 | Avg Fitness:  8569.41 | Best Score:  36
Gen  763 | Best Fitness: 27118.60 | Avg Fitness:  8527.00 | Best Score:  36
Gen  764 | Best Fitness: 27690.50 | Avg Fitness:  8647.69 | Best Score:  36
Gen  765 | Best Fitness: 28261.10 | Avg Fitness:  8669.39 | Best Score:  36
Gen  766 | Best Fitness: 28870.40 | Avg Fitness:  8930.30 | Best Score:  36
Gen  767 | Best Fitness: 28462.70 | Avg Fitness:  8620.51 | Best Score:  36
Gen  768 | Best Fitness: 28216.30 | Avg Fitness:  8659.20 | Best Score:  36
Gen  769 | Best Fitness: 28820.30 | Avg Fitness:  8866.68 | Best Score:  36
Gen  770 | Best Fitness: 28270.20 | Avg Fitness:  8640.99 | Best Score:  36
Gen  771 | Best Fitness: 28437.20 | Avg Fitness:  8836.87 | Best Score:  36
Gen  772 | Best Fitness: 28319.30 | Avg Fitness:  8769.27 | Best Score:  36
Gen  773 | Best Fitness: 30785.50 | Avg Fitness:  8541.23 | Best Score:  36
Gen  774 | Best Fitness: 28873.00 | Avg Fitness:  8910.50 | Best Score:  36
Gen  775 | Best Fitness: 29505.80 | Avg Fitness:  8640.78 | Best Score:  36
Gen  776 | Best Fitness: 28916.60 | Avg Fitness:  8626.20 | Best Score:  36
Gen  777 | Best Fitness: 27037.40 | Avg Fitness:  8615.95 | Best Score:  36
Gen  778 | Best Fitness: 29461.30 | Avg Fitness:  8755.77 | Best Score:  36
Gen  779 | Best Fitness: 27119.40 | Avg Fitness:  9000.77 | Best Score:  36
Gen  780 | Best Fitness: 29438.80 | Avg Fitness:  8509.72 | Best Score:  36
Gen  781 | Best Fitness: 30080.40 | Avg Fitness:  8533.96 | Best Score:  36
Gen  782 | Best Fitness: 27621.80 | Avg Fitness:  8424.52 | Best Score:  36
Gen  783 | Best Fitness: 28276.20 | Avg Fitness:  8491.06 | Best Score:  36
Gen  784 | Best Fitness: 27633.20 | Avg Fitness:  8605.77 | Best Score:  36
Gen  785 | Best Fitness: 28209.20 | Avg Fitness:  8618.43 | Best Score:  36
Gen  786 | Best Fitness: 27184.70 | Avg Fitness:  8223.48 | Best Score:  36
Gen  787 | Best Fitness: 27631.80 | Avg Fitness:  8609.40 | Best Score:  36
Gen  788 | Best Fitness: 28261.30 | Avg Fitness:  8248.84 | Best Score:  36
Gen  789 | Best Fitness: 28296.60 | Avg Fitness:  8163.84 | Best Score:  36
Gen  790 | Best Fitness: 28846.20 | Avg Fitness:  8365.29 | Best Score:  36
Gen  791 | Best Fitness: 28896.20 | Avg Fitness:  8416.60 | Best Score:  36
Gen  792 | Best Fitness: 28212.90 | Avg Fitness:  8608.06 | Best Score:  36
Gen  793 | Best Fitness: 27626.50 | Avg Fitness:  8719.68 | Best Score:  36
Gen  794 | Best Fitness: 30263.40 | Avg Fitness:  8657.54 | Best Score:  36
Gen  795 | Best Fitness: 28268.50 | Avg Fitness:  8215.35 | Best Score:  36
Gen  796 | Best Fitness: 28207.40 | Avg Fitness:  7913.46 | Best Score:  36
Gen  797 | Best Fitness: 28863.70 | Avg Fitness:  8362.32 | Best Score:  36
Gen  798 | Best Fitness: 29824.40 | Avg Fitness:  8471.33 | Best Score:  36
Gen  799 | Best Fitness: 28916.10 | Avg Fitness:  8236.71 | Best Score:  36
Gen  800 | Best Fitness: 27690.50 | Avg Fitness:  8108.82 | Best Score:  36
  -> Saved checkpoint to best_agent.json
  -> Gen 800 completed in 0.24s | Networks: min=16 max=80 avg=65
Gen  801 | Best Fitness: 30106.90 | Avg Fitness:  8237.60 | Best Score:  36
Gen  802 | Best Fitness: 27643.10 | Avg Fitness:  7863.25 | Best Score:  36
Gen  803 | Best Fitness: 28280.90 | Avg Fitness:  7991.36 | Best Score:  36
Gen  804 | Best Fitness: 28874.40 | Avg Fitness:  8652.73 | Best Score:  36
Gen  805 | Best Fitness: 28894.90 | Avg Fitness:  8597.77 | Best Score:  36
Gen  806 | Best Fitness: 29473.40 | Avg Fitness:  8796.40 | Best Score:  36
Gen  807 | Best Fitness: 28250.10 | Avg Fitness:  8672.83 | Best Score:  36
Gen  808 | Best Fitness: 28916.70 | Avg Fitness:  8780.96 | Best Score:  36
Gen  809 | Best Fitness: 30197.40 | Avg Fitness:  8698.44 | Best Score:  36
Gen  810 | Best Fitness: 29588.90 | Avg Fitness:  8413.67 | Best Score:  36
Gen  811 | Best Fitness: 28907.20 | Avg Fitness:  8676.33 | Best Score:  36
Gen  812 | Best Fitness: 28950.40 | Avg Fitness:  8768.93 | Best Score:  36
  *** NEW RECORD: 37 (was 36) | Seed: 1784483024 ***
Gen  813 | Best Fitness: 29955.20 | Avg Fitness:  8842.54 | Best Score:  37
Gen  814 | Best Fitness: 28299.50 | Avg Fitness:  8780.05 | Best Score:  37
Gen  815 | Best Fitness: 28835.60 | Avg Fitness:  8859.61 | Best Score:  37
Gen  816 | Best Fitness: 28320.10 | Avg Fitness:  9032.34 | Best Score:  37
Gen  817 | Best Fitness: 29506.60 | Avg Fitness:  9244.31 | Best Score:  37
Gen  818 | Best Fitness: 28324.30 | Avg Fitness:  8486.04 | Best Score:  37
Gen  819 | Best Fitness: 30070.50 | Avg Fitness:  8599.81 | Best Score:  37
Gen  820 | Best Fitness: 28829.00 | Avg Fitness:  8661.90 | Best Score:  37
Gen  821 | Best Fitness: 28250.00 | Avg Fitness:  8645.84 | Best Score:  37
Gen  822 | Best Fitness: 31391.30 | Avg Fitness:  8543.58 | Best Score:  37
Gen  823 | Best Fitness: 27629.60 | Avg Fitness:  8919.83 | Best Score:  37
Gen  824 | Best Fitness: 27612.50 | Avg Fitness:  8375.67 | Best Score:  37
Gen  825 | Best Fitness: 28388.20 | Avg Fitness:  8928.08 | Best Score:  37
Gen  826 | Best Fitness: 29024.60 | Avg Fitness:  8684.58 | Best Score:  37
Gen  827 | Best Fitness: 27677.60 | Avg Fitness:  8633.85 | Best Score:  37
Gen  828 | Best Fitness: 28323.10 | Avg Fitness:  8371.55 | Best Score:  37
Gen  829 | Best Fitness: 28204.60 | Avg Fitness:  8506.69 | Best Score:  37
Gen  830 | Best Fitness: 27782.00 | Avg Fitness:  8569.51 | Best Score:  37
Gen  831 | Best Fitness: 28869.30 | Avg Fitness:  8404.19 | Best Score:  37
Gen  832 | Best Fitness: 27618.60 | Avg Fitness:  8338.71 | Best Score:  37
Gen  833 | Best Fitness: 28259.90 | Avg Fitness:  8226.61 | Best Score:  37
Gen  834 | Best Fitness: 27638.90 | Avg Fitness:  8527.02 | Best Score:  37
Gen  835 | Best Fitness: 27745.50 | Avg Fitness:  8737.42 | Best Score:  37
Gen  836 | Best Fitness: 28239.40 | Avg Fitness:  8679.06 | Best Score:  37
Gen  837 | Best Fitness: 28858.90 | Avg Fitness:  8388.57 | Best Score:  37
Gen  838 | Best Fitness: 28940.10 | Avg Fitness:  8168.71 | Best Score:  37
Gen  839 | Best Fitness: 27646.80 | Avg Fitness:  8116.90 | Best Score:  37
Gen  840 | Best Fitness: 29456.90 | Avg Fitness:  8350.94 | Best Score:  37
Gen  841 | Best Fitness: 27682.50 | Avg Fitness:  8247.69 | Best Score:  37
Gen  842 | Best Fitness: 27848.60 | Avg Fitness:  8483.05 | Best Score:  37
Gen  843 | Best Fitness: 27685.70 | Avg Fitness:  8634.60 | Best Score:  37
Gen  844 | Best Fitness: 27783.30 | Avg Fitness:  8564.43 | Best Score:  37
Gen  845 | Best Fitness: 27875.30 | Avg Fitness:  8640.18 | Best Score:  37
Gen  846 | Best Fitness: 28257.20 | Avg Fitness:  8527.25 | Best Score:  37
Gen  847 | Best Fitness: 28268.40 | Avg Fitness:  8709.86 | Best Score:  37
Gen  848 | Best Fitness: 29503.30 | Avg Fitness:  8874.82 | Best Score:  37
Gen  849 | Best Fitness: 27638.90 | Avg Fitness:  8790.49 | Best Score:  37
Gen  850 | Best Fitness: 28214.40 | Avg Fitness:  8654.94 | Best Score:  37
  -> Gen 850 completed in 0.27s | Networks: min=16 max=80 avg=65
Gen  851 | Best Fitness: 30792.60 | Avg Fitness:  8676.63 | Best Score:  37
Gen  852 | Best Fitness: 27074.20 | Avg Fitness:  8466.01 | Best Score:  37
Gen  853 | Best Fitness: 27142.30 | Avg Fitness:  8329.31 | Best Score:  37
Gen  854 | Best Fitness: 27635.70 | Avg Fitness:  8274.39 | Best Score:  37
Gen  855 | Best Fitness: 27191.70 | Avg Fitness:  8391.95 | Best Score:  37
Gen  856 | Best Fitness: 27638.90 | Avg Fitness:  8297.41 | Best Score:  37
Gen  857 | Best Fitness: 28830.10 | Avg Fitness:  8607.51 | Best Score:  37
Gen  858 | Best Fitness: 27031.80 | Avg Fitness:  8561.74 | Best Score:  37
Gen  859 | Best Fitness: 27757.90 | Avg Fitness:  8819.88 | Best Score:  37
Gen  860 | Best Fitness: 27623.50 | Avg Fitness:  8758.68 | Best Score:  37
Gen  861 | Best Fitness: 27792.40 | Avg Fitness:  9106.68 | Best Score:  37
Gen  862 | Best Fitness: 27696.10 | Avg Fitness:  9299.38 | Best Score:  37
Gen  863 | Best Fitness: 27744.20 | Avg Fitness:  9376.45 | Best Score:  37
Gen  864 | Best Fitness: 28863.80 | Avg Fitness:  9380.41 | Best Score:  37
Gen  865 | Best Fitness: 28904.70 | Avg Fitness:  9577.59 | Best Score:  37
Gen  866 | Best Fitness: 29012.30 | Avg Fitness:  9559.51 | Best Score:  37
Gen  867 | Best Fitness: 27095.10 | Avg Fitness:  9856.82 | Best Score:  37
Gen  868 | Best Fitness: 27198.00 | Avg Fitness:  9653.35 | Best Score:  37
Gen  869 | Best Fitness: 27197.30 | Avg Fitness:  9705.69 | Best Score:  37
Gen  870 | Best Fitness: 27627.90 | Avg Fitness:  9783.86 | Best Score:  37
Gen  871 | Best Fitness: 27642.50 | Avg Fitness: 10306.77 | Best Score:  37
Gen  872 | Best Fitness: 27750.50 | Avg Fitness: 10178.96 | Best Score:  37
Gen  873 | Best Fitness: 27143.30 | Avg Fitness:  9907.94 | Best Score:  37
Gen  874 | Best Fitness: 27610.50 | Avg Fitness:  9815.32 | Best Score:  37
Gen  875 | Best Fitness: 26584.30 | Avg Fitness:  9668.52 | Best Score:  37
Gen  876 | Best Fitness: 28390.90 | Avg Fitness: 10158.72 | Best Score:  37
Gen  877 | Best Fitness: 27036.70 | Avg Fitness: 10080.58 | Best Score:  37
Gen  878 | Best Fitness: 27665.90 | Avg Fitness:  9959.44 | Best Score:  37
Gen  879 | Best Fitness: 27759.50 | Avg Fitness:  9987.58 | Best Score:  37
Gen  880 | Best Fitness: 27873.10 | Avg Fitness:  9941.97 | Best Score:  37
Gen  881 | Best Fitness: 27611.50 | Avg Fitness:  9930.61 | Best Score:  37
Gen  882 | Best Fitness: 26554.40 | Avg Fitness:  9642.10 | Best Score:  37
Gen  883 | Best Fitness: 27632.50 | Avg Fitness:  9576.67 | Best Score:  37
Gen  884 | Best Fitness: 28236.00 | Avg Fitness:  9467.07 | Best Score:  37
Gen  885 | Best Fitness: 27668.20 | Avg Fitness:  9589.82 | Best Score:  37
Gen  886 | Best Fitness: 28338.40 | Avg Fitness:  9785.30 | Best Score:  37
Gen  887 | Best Fitness: 27041.20 | Avg Fitness:  9857.91 | Best Score:  37
Gen  888 | Best Fitness: 28988.70 | Avg Fitness:  9920.25 | Best Score:  37
Gen  889 | Best Fitness: 27224.30 | Avg Fitness:  9800.70 | Best Score:  37
Gen  890 | Best Fitness: 27105.10 | Avg Fitness:  9717.63 | Best Score:  37
Gen  891 | Best Fitness: 28866.70 | Avg Fitness:  9673.46 | Best Score:  37
Gen  892 | Best Fitness: 30205.80 | Avg Fitness:  9888.88 | Best Score:  37
Gen  893 | Best Fitness: 27686.60 | Avg Fitness:  9496.32 | Best Score:  37
Gen  894 | Best Fitness: 28860.50 | Avg Fitness: 10128.91 | Best Score:  37
Gen  895 | Best Fitness: 27620.90 | Avg Fitness:  9923.59 | Best Score:  37
Gen  896 | Best Fitness: 28237.50 | Avg Fitness: 10432.25 | Best Score:  37
Gen  897 | Best Fitness: 28986.40 | Avg Fitness: 10047.96 | Best Score:  37
Gen  898 | Best Fitness: 28261.30 | Avg Fitness: 10517.17 | Best Score:  37
Gen  899 | Best Fitness: 27832.00 | Avg Fitness: 10532.47 | Best Score:  37
